GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US45051,45051,"Horry County, South Carolina",310186,*****
0500000US45053,45053,"Jasper County, South Carolina",27465,*****
0500000US45055,45055,"Kershaw County, South Carolina",63734,*****
0500000US45057,45057,"Lancaster County, South Carolina",86544,*****
0500000US45059,45059,"Laurens County, South Carolina",66508,*****
0500000US45061,45061,"Lee County, South Carolina",17897,*****
0500000US45063,45063,"Lexington County, South Carolina",281870,*****
0500000US45065,45065,"McCormick County, South Carolina",9694,*****
0500000US45067,45067,"Marion County, South Carolina",31765,*****
0500000US45069,45069,"Marlboro County, South Carolina",27505,*****
0500000US45071,45071,"Newberry County, South Carolina",37914,*****
0500000US45073,45073,"Oconee County, South Carolina",75926,*****
0500000US45075,45075,"Orangeburg County, South Carolina",89116,*****
0500000US45077,45077,"Pickens County, South Carolina",121449,*****
0500000US45079,45079,"Richland County, South Carolina",404869,*****
0500000US45081,45081,"Saluda County, South Carolina",20228,*****
0500000US45083,45083,"Spartanburg County, South Carolina",297732,*****
0500000US45085,45085,"Sumter County, South Carolina",107379,*****
0500000US45087,45087,"Union County, South Carolina",27772,*****
0500000US45089,45089,"Williamsburg County, South Carolina",32256,*****
0500000US45091,45091,"York County, South Carolina",251664,*****
0500000US46003,46003,"Aurora County, South Dakota",2739,*****
0500000US46005,46005,"Beadle County, South Dakota",18163,*****
0500000US46007,46007,"Bennett County, South Dakota",3440,*****
0500000US46009,46009,"Bon Homme County, South Dakota",6972,*****
0500000US46011,46011,"Brookings County, South Dakota",33697,*****
0500000US46013,46013,"Brown County, South Dakota",38637,*****
0500000US46015,46015,"Brule County, South Dakota",5280,*****
0500000US46017,46017,"Buffalo County, South Dakota",2048,*****
0500000US46019,46019,"Butte County, South Dakota",10194,*****
0500000US46021,46021,"Campbell County, South Dakota",1443,163
0500000US46023,46023,"Charles Mix County, South Dakota",9319,*****
0500000US46025,46025,"Clark County, South Dakota",3642,*****
0500000US46027,46027,"Clay County, South Dakota",13907,*****
0500000US46029,46029,"Codington County, South Dakota",27963,*****
0500000US46031,46031,"Corson County, South Dakota",4177,*****
0500000US46033,46033,"Custer County, South Dakota",8519,*****
0500000US46035,46035,"Davison County, South Dakota",19753,*****
0500000US46037,46037,"Day County, South Dakota",5524,*****
0500000US46039,46039,"Deuel County, South Dakota",4282,*****
0500000US46041,46041,"Dewey County, South Dakota",5709,*****
0500000US46043,46043,"Douglas County, South Dakota",2940,*****
0500000US46045,46045,"Edmunds County, South Dakota",3971,*****
0500000US46047,46047,"Fall River County, South Dakota",6783,*****
0500000US46049,46049,"Faulk County, South Dakota",2327,*****
0500000US46051,46051,"Grant County, South Dakota",7133,*****
0500000US46053,46053,"Gregory County, South Dakota",4209,*****
0500000US46055,46055,"Haakon County, South Dakota",2084,82
0500000US46057,46057,"Hamlin County, South Dakota",5911,*****
0500000US46059,46059,"Hand County, South Dakota",3303,101
0500000US46061,46061,"Hanson County, South Dakota",3404,*****
0500000US46063,46063,"Harding County, South Dakota",1281,114
0500000US46065,46065,"Hughes County, South Dakota",17572,*****
0500000US46067,46067,"Hutchinson County, South Dakota",7277,*****
0500000US46069,46069,"Hyde County, South Dakota",1373,101
0500000US46071,46071,"Jackson County, South Dakota",3275,*****
0500000US46073,46073,"Jerauld County, South Dakota",2034,*****
0500000US46075,46075,"Jones County, South Dakota",740,82
0500000US46077,46077,"Kingsbury County, South Dakota",5000,*****
0500000US46079,46079,"Lake County, South Dakota",12350,*****
0500000US46081,46081,"Lawrence County, South Dakota",25018,*****
0500000US46083,46083,"Lincoln County, South Dakota",53147,*****
0500000US46085,46085,"Lyman County, South Dakota",3882,*****
0500000US46087,46087,"McCook County, South Dakota",5515,*****
0500000US46089,46089,"McPherson County, South Dakota",2366,163
0500000US46091,46091,"Marshall County, South Dakota",4759,*****
0500000US46093,46093,"Meade County, South Dakota",27066,*****
0500000US46095,46095,"Mellette County, South Dakota",2062,*****
0500000US46097,46097,"Miner County, South Dakota",2255,*****
0500000US46099,46099,"Minnehaha County, South Dakota",183660,*****
0500000US46101,46101,"Moody County, South Dakota",6496,*****
0500000US46102,46102,"Oglala Lakota County, South Dakota",14291,*****
0500000US46103,46103,"Pennington County, South Dakota",108126,*****
0500000US46105,46105,"Perkins County, South Dakota",2964,114
0500000US46107,46107,"Potter County, South Dakota",2318,86
0500000US46109,46109,"Roberts County, South Dakota",10250,*****
0500000US46111,46111,"Sanborn County, South Dakota",2366,*****
0500000US46115,46115,"Spink County, South Dakota",6478,*****
0500000US46117,46117,"Stanley County, South Dakota",2994,*****
0500000US46119,46119,"Sully County, South Dakota",1390,86
0500000US46121,46121,"Todd County, South Dakota",10016,*****
0500000US46123,46123,"Tripp County, South Dakota",5480,*****
0500000US46125,46125,"Turner County, South Dakota",8242,*****
0500000US46127,46127,"Union County, South Dakota",14929,*****
0500000US46129,46129,"Walworth County, South Dakota",5502,*****
0500000US46135,46135,"Yankton County, South Dakota",22660,*****
0500000US46137,46137,"Ziebach County, South Dakota",2837,*****
0500000US47001,47001,"Anderson County, Tennessee",75538,*****
0500000US47003,47003,"Bedford County, Tennessee",46854,*****
0500000US47005,47005,"Benton County, Tennessee",16154,*****
0500000US47007,47007,"Bledsoe County, Tennessee",14413,*****
0500000US47009,47009,"Blount County, Tennessee",127135,*****
0500000US47011,47011,"Bradley County, Tennessee",103666,*****
0500000US47013,47013,"Campbell County, Tennessee",39824,*****
0500000US47015,47015,"Cannon County, Tennessee",13839,*****
0500000US47017,47017,"Carroll County, Tennessee",28137,*****
0500000US47019,47019,"Carter County, Tennessee",56500,*****
0500000US47021,47021,"Cheatham County, Tennessee",39713,*****
0500000US47023,47023,"Chester County, Tennessee",17097,*****
0500000US47025,47025,"Claiborne County, Tennessee",31566,*****
0500000US47027,47027,"Clay County, Tennessee",7684,*****
0500000US47029,47029,"Cocke County, Tennessee",35262,*****
0500000US47031,47031,"Coffee County, Tennessee",54074,*****
0500000US47033,47033,"Crockett County, Tennessee",14554,*****
0500000US47035,47035,"Cumberland County, Tennessee",58178,*****
0500000US47037,47037,"Davidson County, Tennessee",678322,*****
0500000US47039,47039,"Decatur County, Tennessee",11681,*****
0500000US47041,47041,"DeKalb County, Tennessee",19380,*****
0500000US47043,47043,"Dickson County, Tennessee",51341,*****
0500000US47045,47045,"Dyer County, Tennessee",37751,*****
0500000US47047,47047,"Fayette County, Tennessee",39336,*****
0500000US47049,47049,"Fentress County, Tennessee",17940,*****
0500000US47051,47051,"Franklin County, Tennessee",41397,*****
0500000US47053,47053,"Gibson County, Tennessee",49222,*****
0500000US47055,47055,"Giles County, Tennessee",29024,*****
0500000US47057,47057,"Grainger County, Tennessee",22942,*****
0500000US47059,47059,"Greene County, Tennessee",68520,*****
0500000US47061,47061,"Grundy County, Tennessee",13359,*****
0500000US47063,47063,"Hamblen County, Tennessee",63465,*****
0500000US47065,47065,"Hamilton County, Tennessee",354589,*****
0500000US47067,47067,"Hancock County, Tennessee",6605,*****
0500000US47069,47069,"Hardeman County, Tennessee",25784,*****
0500000US47071,47071,"Hardin County, Tennessee",25813,*****
0500000US47073,47073,"Hawkins County, Tennessee",56402,*****
0500000US47075,47075,"Haywood County, Tennessee",17944,*****
0500000US47077,47077,"Henderson County, Tennessee",27889,*****
0500000US47079,47079,"Henry County, Tennessee",32263,*****
0500000US47081,47081,"Hickman County, Tennessee",24502,*****
0500000US47083,47083,"Houston County, Tennessee",8188,*****
0500000US47085,47085,"Humphreys County, Tennessee",18281,*****
0500000US47087,47087,"Jackson County, Tennessee",11573,*****
0500000US47089,47089,"Jefferson County, Tennessee",52887,*****
0500000US47091,47091,"Johnson County, Tennessee",17846,*****
0500000US47093,47093,"Knox County, Tennessee",452286,*****
0500000US47095,47095,"Lake County, Tennessee",7588,*****
0500000US47097,47097,"Lauderdale County, Tennessee",26497,*****
0500000US47099,47099,"Lawrence County, Tennessee",42591,*****
0500000US47101,47101,"Lewis County, Tennessee",11944,*****
0500000US47103,47103,"Lincoln County, Tennessee",33543,*****
0500000US47105,47105,"Loudon County, Tennessee",51024,*****
0500000US47107,47107,"McMinn County, Tennessee",52569,*****
0500000US47109,47109,"McNairy County, Tennessee",25945,*****
0500000US47111,47111,"Macon County, Tennessee",23239,*****
0500000US47113,47113,"Madison County, Tennessee",97887,*****
0500000US47115,47115,"Marion County, Tennessee",28355,*****
0500000US47117,47117,"Marshall County, Tennessee",31753,*****
0500000US47119,47119,"Maury County, Tennessee",87606,*****
0500000US47121,47121,"Meigs County, Tennessee",11830,*****
0500000US47123,47123,"Monroe County, Tennessee",45698,*****
0500000US47125,47125,"Montgomery County, Tennessee",192120,*****
0500000US47127,47127,"Moore County, Tennessee",6302,*****
0500000US47129,47129,"Morgan County, Tennessee",21639,*****
0500000US47131,47131,"Obion County, Tennessee",30659,*****
0500000US47133,47133,"Overton County, Tennessee",21995,*****
0500000US47135,47135,"Perry County, Tennessee",7882,*****
0500000US47137,47137,"Pickett County, Tennessee",5071,*****
0500000US47139,47139,"Polk County, Tennessee",16722,*****
0500000US47141,47141,"Putnam County, Tennessee",75565,*****
0500000US47143,47143,"Rhea County, Tennessee",32478,*****
0500000US47145,47145,"Roane County, Tennessee",52926,*****
0500000US47147,47147,"Robertson County, Tennessee",68575,*****
0500000US47149,47149,"Rutherford County, Tennessee",298456,*****
0500000US47151,47151,"Scott County, Tennessee",21949,*****
0500000US47153,47153,"Sequatchie County, Tennessee",14654,*****
0500000US47155,47155,"Sevier County, Tennessee",95523,*****
0500000US47157,47157,"Shelby County, Tennessee",937847,*****
0500000US47159,47159,"Smith County, Tennessee",19279,*****
0500000US47161,47161,"Stewart County, Tennessee",13248,*****
0500000US47163,47163,"Sullivan County, Tennessee",156519,*****
0500000US47165,47165,"Sumner County, Tennessee",175730,*****
0500000US47167,47167,"Tipton County, Tennessee",61434,*****
0500000US47169,47169,"Trousdale County, Tennessee",8773,*****
0500000US47171,47171,"Unicoi County, Tennessee",17830,*****
0500000US47173,47173,"Union County, Tennessee",19176,*****
0500000US47175,47175,"Van Buren County, Tennessee",5675,*****
0500000US47177,47177,"Warren County, Tennessee",40210,*****
0500000US47179,47179,"Washington County, Tennessee",126437,*****
0500000US47181,47181,"Wayne County, Tennessee",16713,*****
0500000US47183,47183,"Weakley County, Tennessee",33776,*****
0500000US47185,47185,"White County, Tennessee",26394,*****
0500000US47187,47187,"Williamson County, Tennessee",212161,*****
0500000US47189,47189,"Wilson County, Tennessee",128874,*****
0500000US48001,48001,"Anderson County, Texas",57747,*****
0500000US48003,48003,"Andrews County, Texas",17577,*****
0500000US48005,48005,"Angelina County, Texas",87700,*****
0500000US48007,48007,"Aransas County, Texas",24832,*****
0500000US48009,48009,"Archer County, Texas",8793,*****
0500000US48011,48011,"Armstrong County, Texas",1929,117
0500000US48013,48013,"Atascosa County, Texas",48139,*****
0500000US48015,48015,"Austin County, Texas",29292,*****
0500000US48017,48017,"Bailey County, Texas",7098,*****
0500000US48019,48019,"Bandera County, Texas",21316,*****
0500000US48021,48021,"Bastrop County, Texas",80306,*****
0500000US48023,48023,"Baylor County, Texas",3602,*****
0500000US48025,48025,"Bee County, Texas",32729,*****
0500000US48027,48027,"Bell County, Texas",336506,*****
0500000US48029,48029,"Bexar County, Texas",1892004,*****
0500000US48031,48031,"Blanco County, Texas",11089,*****
0500000US48033,48033,"Borden County, Texas",602,105
0500000US48035,48035,"Bosque County, Texas",17955,*****
0500000US48037,48037,"Bowie County, Texas",93635,*****
0500000US48039,48039,"Brazoria County, Texas",345995,*****
0500000US48041,48041,"Brazos County, Texas",214231,*****
0500000US48043,48043,"Brewster County, Texas",9220,*****
0500000US48045,48045,"Briscoe County, Texas",1591,108
0500000US48047,48047,"Brooks County, Texas",7251,*****
0500000US48049,48049,"Brown County, Texas",37787,*****
0500000US48051,48051,"Burleson County, Texas",17596,*****
0500000US48053,48053,"Burnet County, Texas",45017,*****
0500000US48055,48055,"Caldwell County, Texas",40544,*****
0500000US48057,48057,"Calhoun County, Texas",21821,*****
0500000US48059,48059,"Callahan County, Texas",13660,*****
0500000US48061,48061,"Cameron County, Texas",420201,*****
0500000US48063,48063,"Camp County, Texas",12670,*****
0500000US48065,48065,"Carson County, Texas",6033,*****
0500000US48067,48067,"Cass County, Texas",30118,*****
0500000US48069,48069,"Castro County, Texas",7891,*****
0500000US48071,48071,"Chambers County, Texas",39283,*****
0500000US48073,48073,"Cherokee County, Texas",51594,*****
0500000US48075,48075,"Childress County, Texas",7064,*****
0500000US48077,48077,"Clay County, Texas",10369,*****
0500000US48079,48079,"Cochran County, Texas",2932,*****
0500000US48081,48081,"Coke County, Texas",3238,*****
0500000US48083,48083,"Coleman County, Texas",8422,*****
0500000US48085,48085,"Collin County, Texas",914075,*****
0500000US48087,48087,"Collingsworth County, Texas",3026,*****
0500000US48089,48089,"Colorado County, Texas",20913,*****
0500000US48091,48091,"Comal County, Texas",129100,*****
0500000US48093,48093,"Comanche County, Texas",13492,*****
0500000US48095,48095,"Concho County, Texas",3858,*****
0500000US48097,48097,"Cooke County, Texas",39064,*****
0500000US48099,48099,"Coryell County, Texas",75818,*****
0500000US48101,48101,"Cottle County, Texas",1498,121
0500000US48103,48103,"Crane County, Texas",4836,*****
0500000US48105,48105,"Crockett County, Texas",3836,144
0500000US48107,48107,"Crosby County, Texas",5895,*****
0500000US48109,48109,"Culberson County, Texas",2257,*****
0500000US48111,48111,"Dallam County, Texas",7207,*****
0500000US48113,48113,"Dallas County, Texas",2552213,*****
0500000US48115,48115,"Dawson County, Texas",13095,*****
0500000US48117,48117,"Deaf Smith County, Texas",18947,*****
0500000US48119,48119,"Delta County, Texas",5172,*****
0500000US48121,48121,"Denton County, Texas",781321,*****
0500000US48123,48123,"DeWitt County, Texas",20474,*****
0500000US48125,48125,"Dickens County, Texas",2224,*****
0500000US48127,48127,"Dimmit County, Texas",10822,*****
0500000US48129,48129,"Donley County, Texas",3433,*****
0500000US48131,48131,"Duval County, Texas",11434,*****
0500000US48133,48133,"Eastland County, Texas",18278,*****
0500000US48135,48135,"Ector County, Texas",155744,*****
0500000US48137,48137,"Edwards County, Texas",2111,182
0500000US48139,48139,"Ellis County, Texas",164092,*****
0500000US48141,48141,"El Paso County, Texas",834825,*****
0500000US48143,48143,"Erath County, Texas",41016,*****
0500000US48145,48145,"Falls County, Texas",17289,*****
0500000US48147,48147,"Fannin County, Texas",33787,*****
0500000US48149,48149,"Fayette County, Texas",24963,*****
0500000US48151,48151,"Fisher County, Texas",3875,*****
0500000US48153,48153,"Floyd County, Texas",5953,*****
0500000US48155,48155,"Foard County, Texas",1414,158
0500000US48157,48157,"Fort Bend County, Texas",711421,*****
0500000US48159,48159,"Franklin County, Texas",10639,*****
0500000US48161,48161,"Freestone County, Texas",19646,*****
0500000US48163,48163,"Frio County, Texas",19110,*****
0500000US48165,48165,"Gaines County, Texas",19889,*****
0500000US48167,48167,"Galveston County, Texas",321184,*****
0500000US48169,48169,"Garza County, Texas",6739,190
0500000US48171,48171,"Gillespie County, Texas",25939,*****
0500000US48173,48173,"Glasscock County, Texas",1420,123
0500000US48175,48175,"Goliad County, Texas",7510,*****
0500000US48177,48177,"Gonzales County, Texas",20558,*****
0500000US48179,48179,"Gray County, Texas",22962,*****
0500000US48181,48181,"Grayson County, Texas",126146,*****
0500000US48183,48183,"Gregg County, Texas",123402,*****
0500000US48185,48185,"Grimes County, Texas",27358,*****
0500000US48187,48187,"Guadalupe County, Texas",150889,*****
0500000US48189,48189,"Hale County, Texas",34527,*****
0500000US48191,48191,"Hall County, Texas",3102,*****
0500000US48193,48193,"Hamilton County, Texas",8220,*****
0500000US48195,48195,"Hansford County, Texas",5532,*****
0500000US48197,48197,"Hardeman County, Texas",3990,*****
0500000US48199,48199,"Hardin County, Texas",55993,*****
0500000US48201,48201,"Harris County, Texas",4525519,*****
0500000US48203,48203,"Harrison County, Texas",66606,*****
0500000US48205,48205,"Hartley County, Texas",5821,*****
0500000US48207,48207,"Haskell County, Texas",5806,*****
0500000US48209,48209,"Hays County, Texas",194843,*****
0500000US48211,48211,"Hemphill County, Texas",4152,*****
0500000US48213,48213,"Henderson County, Texas",79687,*****
0500000US48215,48215,"Hidalgo County, Texas",839539,*****
0500000US48217,48217,"Hill County, Texas",35098,*****
0500000US48219,48219,"Hockley County, Texas",23273,*****
0500000US48221,48221,"Hood County, Texas",55418,*****
0500000US48223,48223,"Hopkins County, Texas",35929,*****
0500000US48225,48225,"Houston County, Texas",22849,*****
0500000US48227,48227,"Howard County, Texas",36491,*****
0500000US48229,48229,"Hudspeth County, Texas",3702,*****
0500000US48231,48231,"Hunt County, Texas",90322,*****
0500000US48233,48233,"Hutchinson County, Texas",21704,*****
0500000US48235,48235,"Irion County, Texas",1592,142
0500000US48237,48237,"Jack County, Texas",8839,*****
0500000US48239,48239,"Jackson County, Texas",14756,*****
0500000US48241,48241,"Jasper County, Texas",35444,*****
0500000US48243,48243,"Jeff Davis County, Texas",2236,*****
0500000US48245,48245,"Jefferson County, Texas",254574,*****
0500000US48247,48247,"Jim Hogg County, Texas",5262,*****
0500000US48249,48249,"Jim Wells County, Texas",41318,*****
0500000US48251,48251,"Johnson County, Texas",160173,*****
0500000US48253,48253,"Jones County, Texas",19969,*****
0500000US48255,48255,"Karnes County, Texas",15051,*****
0500000US48257,48257,"Kaufman County, Texas",114852,*****
0500000US48259,48259,"Kendall County, Texas",40306,*****
0500000US48261,48261,"Kenedy County, Texas",564,214
0500000US48263,48263,"Kent County, Texas",680,122
0500000US48265,48265,"Kerr County, Texas",50761,*****
0500000US48267,48267,"Kimble County, Texas",4432,*****
0500000US48269,48269,"King County, Texas",289,88
0500000US48271,48271,"Kinney County, Texas",3631,*****
0500000US48273,48273,"Kleberg County, Texas",31540,*****
0500000US48275,48275,"Knox County, Texas",3753,*****
0500000US48277,48277,"Lamar County, Texas",49401,*****
0500000US48279,48279,"Lamb County, Texas",13368,*****
0500000US48281,48281,"Lampasas County, Texas",20473,*****
0500000US48283,48283,"La Salle County, Texas",7418,214
0500000US48285,48285,"Lavaca County, Texas",19859,*****
0500000US48287,48287,"Lee County, Texas",16850,*****
0500000US48289,48289,"Leon County, Texas",16966,*****
0500000US48291,48291,"Liberty County, Texas",79884,*****
0500000US48293,48293,"Limestone County, Texas",23480,*****
0500000US48295,48295,"Lipscomb County, Texas",3495,*****
0500000US48297,48297,"Live Oak County, Texas",12043,*****
0500000US48299,48299,"Llano County, Texas",20195,*****
0500000US48301,48301,"Loving County, Texas",74,33
0500000US48303,48303,"Lubbock County, Texas",298042,*****
0500000US48305,48305,"Lynn County, Texas",5785,*****
0500000US48307,48307,"McCulloch County, Texas",8145,*****
0500000US48309,48309,"McLennan County, Texas",245720,*****
0500000US48311,48311,"McMullen County, Texas",600,182
0500000US48313,48313,"Madison County, Texas",13979,*****
0500000US48315,48315,"Marion County, Texas",10140,*****
0500000US48317,48317,"Martin County, Texas",5547,*****
0500000US48319,48319,"Mason County, Texas",4122,*****
0500000US48321,48321,"Matagorda County, Texas",36744,*****
0500000US48323,48323,"Maverick County, Texas",57471,*****
0500000US48325,48325,"Medina County, Texas",48548,*****
0500000US48327,48327,"Menard County, Texas",2123,*****
0500000US48329,48329,"Midland County, Texas",159883,*****
0500000US48331,48331,"Milam County, Texas",24479,*****
0500000US48333,48333,"Mills County, Texas",4887,*****
0500000US48335,48335,"Mitchell County, Texas",8774,*****
0500000US48337,48337,"Montague County, Texas",19406,*****
0500000US48339,48339,"Montgomery County, Texas",535187,*****
0500000US48341,48341,"Moore County, Texas",22016,*****
0500000US48343,48343,"Morris County, Texas",12530,*****
0500000US48345,48345,"Motley County, Texas",1114,108
0500000US48347,48347,"Nacogdoches County, Texas",65411,*****
0500000US48349,48349,"Navarro County, Texas",48239,*****
0500000US48351,48351,"Newton County, Texas",14187,*****
0500000US48353,48353,"Nolan County, Texas",14990,*****
0500000US48355,48355,"Nueces County, Texas",358484,*****
0500000US48357,48357,"Ochiltree County, Texas",10484,*****
0500000US48359,48359,"Oldham County, Texas",2083,*****
0500000US48361,48361,"Orange County, Texas",83909,*****
0500000US48363,48363,"Palo Pinto County, Texas",28109,*****
0500000US48365,48365,"Panola County, Texas",23574,*****
0500000US48367,48367,"Parker County, Texas",125963,*****
0500000US48369,48369,"Parmer County, Texas",9871,*****
0500000US48371,48371,"Pecos County, Texas",15804,*****
0500000US48373,48373,"Polk County, Texas",46974,*****
0500000US48375,48375,"Potter County, Texas",121230,*****
0500000US48377,48377,"Presidio County, Texas",7191,*****
0500000US48379,48379,"Rains County, Texas",11246,*****
0500000US48381,48381,"Randall County, Texas",130552,*****
0500000US48383,48383,"Reagan County, Texas",3735,*****
0500000US48385,48385,"Real County, Texas",3358,*****
0500000US48387,48387,"Red River County, Texas",12353,*****
0500000US48389,48389,"Reeves County, Texas",14791,*****
0500000US48391,48391,"Refugio County, Texas",7293,*****
0500000US48393,48393,"Roberts County, Texas",889,117
0500000US48395,48395,"Robertson County, Texas",16727,*****
0500000US48397,48397,"Rockwall County, Texas",90414,*****
0500000US48399,48399,"Runnels County, Texas",10266,*****
0500000US48401,48401,"Rusk County, Texas",53026,*****
0500000US48403,48403,"Sabine County, Texas",10429,*****
0500000US48405,48405,"San Augustine County, Texas",8403,*****
0500000US48407,48407,"San Jacinto County, Texas",27436,*****
0500000US48409,48409,"San Patricio County, Texas",66867,*****
0500000US48411,48411,"San Saba County, Texas",5851,*****
0500000US48413,48413,"Schleicher County, Texas",3122,*****
0500000US48415,48415,"Scurry County, Texas",17346,*****
0500000US48417,48417,"Shackelford County, Texas",3348,*****
0500000US48419,48419,"Shelby County, Texas",25689,*****
0500000US48421,48421,"Sherman County, Texas",3067,*****
0500000US48423,48423,"Smith County, Texas",222277,*****
0500000US48425,48425,"Somervell County, Texas",8650,*****
0500000US48427,48427,"Starr County, Texas",63420,*****
0500000US48429,48429,"Stephens County, Texas",9365,*****
0500000US48431,48431,"Sterling County, Texas",1139,158
0500000US48433,48433,"Stonewall County, Texas",1084,190
0500000US48435,48435,"Sutton County, Texas",3894,*****
0500000US48437,48437,"Swisher County, Texas",7541,*****
0500000US48439,48439,"Tarrant County, Texas",1983675,*****
0500000US48441,48441,"Taylor County, Texas",135371,*****
0500000US48443,48443,"Terrell County, Texas",721,144
0500000US48445,48445,"Terry County, Texas",12755,*****
0500000US48447,48447,"Throckmorton County, Texas",1541,142
0500000US48449,48449,"Titus County, Texas",32664,*****
0500000US48451,48451,"Tom Green County, Texas",116906,*****
0500000US48453,48453,"Travis County, Texas",1176584,*****
0500000US48455,48455,"Trinity County, Texas",14481,*****
0500000US48457,48457,"Tyler County, Texas",21456,*****
0500000US48459,48459,"Upshur County, Texas",40506,*****
0500000US48461,48461,"Upton County, Texas",3575,*****
0500000US48463,48463,"Uvalde County, Texas",27015,*****
0500000US48465,48465,"Val Verde County, Texas",48976,*****
0500000US48467,48467,"Van Zandt County, Texas",53607,*****
0500000US48469,48469,"Victoria County, Texas",91518,*****
0500000US48471,48471,"Walker County, Texas",70818,*****
0500000US48473,48473,"Waller County, Texas",48443,*****
0500000US48475,48475,"Ward County, Texas",11498,*****
0500000US48477,48477,"Washington County, Texas",34667,*****
0500000US48479,48479,"Webb County, Texas",269624,*****
0500000US48481,48481,"Wharton County, Texas",41430,*****
0500000US48483,48483,"Wheeler County, Texas",5599,*****
0500000US48485,48485,"Wichita County, Texas",131778,*****
0500000US48487,48487,"Wilbarger County, Texas",12972,*****
0500000US48489,48489,"Willacy County, Texas",21839,*****
0500000US48491,48491,"Williamson County, Texas",508313,*****
0500000US48493,48493,"Wilson County, Texas",47205,*****
0500000US48495,48495,"Winkler County, Texas",7777,*****
0500000US48497,48497,"Wise County, Texas",63247,*****
0500000US48499,48499,"Wood County, Texas",43315,*****
0500000US48501,48501,"Yoakum County, Texas",8481,*****
0500000US48503,48503,"Young County, Texas",18166,*****
0500000US48505,48505,"Zapata County, Texas",14415,*****
0500000US48507,48507,"Zavala County, Texas",12152,*****
0500000US49001,49001,"Beaver County, Utah",6414,*****
0500000US49003,49003,"Box Elder County, Utah",52182,*****
0500000US49005,49005,"Cache County, Utah",120288,*****
0500000US49007,49007,"Carbon County, Utah",20512,*****
0500000US49009,49009,"Daggett County, Utah",702,154
0500000US49011,49011,"Davis County, Utah",334977,*****
0500000US49013,49013,"Duchesne County, Utah",20259,*****
0500000US49015,49015,"Emery County, Utah",10410,*****
0500000US49017,49017,"Garfield County, Utah",5020,*****
0500000US49019,49019,"Grand County, Utah",9544,*****
0500000US49021,49021,"Iron County, Utah",48504,*****
0500000US49023,49023,"Juab County, Utah",10694,*****
0500000US49025,49025,"Kane County, Utah",7246,*****
0500000US49027,49027,"Millard County, Utah",12651,*****
0500000US49029,49029,"Morgan County, Utah",11014,*****
0500000US49031,49031,"Piute County, Utah",1860,154
0500000US49033,49033,"Rich County, Utah",2307,*****
0500000US49035,49035,"Salt Lake County, Utah",1106700,*****
0500000US49037,49037,"San Juan County, Utah",15193,*****
0500000US49039,49039,"Sanpete County, Utah",28892,*****
0500000US49041,49041,"Sevier County, Utah",20961,*****
0500000US49043,49043,"Summit County, Utah",39731,*****
0500000US49045,49045,"Tooele County, Utah",63357,*****
0500000US49047,49047,"Uintah County, Utah",36343,*****
0500000US49049,49049,"Utah County, Utah",576496,*****
0500000US49051,49051,"Wasatch County, Utah",29306,*****
0500000US49053,49053,"Washington County, Utah",155577,*****
0500000US49055,49055,"Wayne County, Utah",2700,*****
0500000US49057,49057,"Weber County, Utah",244101,*****
0500000US50001,50001,"Addison County, Vermont",36825,*****
0500000US50003,50003,"Bennington County, Vermont",36054,*****
0500000US50005,50005,"Caledonia County, Vermont",30576,*****
0500000US50007,50007,"Chittenden County, Vermont",160985,*****
0500000US50009,50009,"Essex County, Vermont",6203,*****
0500000US50011,50011,"Franklin County, Vermont",48816,*****
0500000US50013,50013,"Grand Isle County, Vermont",6950,*****
0500000US50015,50015,"Lamoille County, Vermont",25191,*****
0500000US50017,50017,"Orange County, Vermont",28901,*****
0500000US50019,50019,"Orleans County, Vermont",26951,*****
0500000US50021,50021,"Rutland County, Vermont",59676,*****
0500000US50023,50023,"Washington County, Vermont",58691,*****
0500000US50025,50025,"Windham County, Vermont",43332,*****
0500000US50027,50027,"Windsor County, Vermont",55485,*****
0500000US51001,51001,"Accomack County, Virginia",32840,*****
0500000US51003,51003,"Albemarle County, Virginia",105105,*****
0500000US51005,51005,"Alleghany County, Virginia",15489,*****
0500000US51007,51007,"Amelia County, Virginia",12802,*****
0500000US51009,51009,"Amherst County, Virginia",31819,*****
0500000US51011,51011,"Appomattox County, Virginia",15462,*****
0500000US51013,51013,"Arlington County, Virginia",229534,*****
0500000US51015,51015,"Augusta County, Virginia",74390,*****
0500000US51017,51017,"Bath County, Virginia",4458,*****
0500000US51019,51019,"Bedford County, Virginia",77319,*****
0500000US51021,51021,"Bland County, Virginia",6524,*****
0500000US51023,51023,"Botetourt County, Virginia",33149,*****
0500000US51025,51025,"Brunswick County, Virginia",16435,*****
0500000US51027,51027,"Buchanan County, Virginia",22611,*****
0500000US51029,51029,"Buckingham County, Virginia",17048,*****
0500000US51031,51031,"Campbell County, Virginia",55158,*****
0500000US51033,51033,"Caroline County, Virginia",29889,*****
0500000US51035,51035,"Carroll County, Virginia",29767,*****
0500000US51036,51036,"Charles City County, Virginia",7022,*****
0500000US51037,51037,"Charlotte County, Virginia",12176,*****
0500000US51041,51041,"Chesterfield County, Virginia",335594,*****
0500000US51043,51043,"Clarke County, Virginia",14331,*****
0500000US51045,51045,"Craig County, Virginia",5131,*****
0500000US51047,51047,"Culpeper County, Virginia",49795,*****
